Index,Cancer,Drug,Gene,Raw P value,Link
20917,Brain Lower Grade Glioma (LGG),Temozolomide,MANSC4,0.1608952008,LINK
20918,Brain Lower Grade Glioma (LGG),Temozolomide,KLHL42,0.1608952008,LINK
20919,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SKP15,0.1608952008,LINK
20920,Brain Lower Grade Glioma (LGG),Temozolomide,PTHLH,0.1608952008,LINK
20921,Brain Lower Grade Glioma (LGG),Temozolomide,CCDC91,0.1608952008,LINK
20922,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP355,0.1608952008,LINK
20923,Brain Lower Grade Glioma (LGG),Temozolomide,snoU13|ENSG00000238522.1,0.160984872,LINK
20924,Brain Lower Grade Glioma (LGG),Temozolomide,MBNL2,0.160984872,LINK
20925,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP37,0.160984872,LINK
20926,Glioblastoma multiforme (GBM),Temozolomide,MIR4279,0.1609955581,LINK
20927,Glioblastoma multiforme (GBM),Temozolomide,MIR29B2,0.1614844106,LINK
20928,Glioblastoma multiforme (GBM),Temozolomide,MIR29C,0.1614844106,LINK
20929,Glioblastoma multiforme (GBM),Temozolomide,C1orf132,0.1614844106,LINK
20930,Glioblastoma multiforme (GBM),Temozolomide,CD34,0.1614844106,LINK
20931,Glioblastoma multiforme (GBM),Temozolomide,PLXNA2,0.1614844106,LINK
20932,Glioblastoma multiforme (GBM),Temozolomide,SPIN4,0.1616464501,LINK
20933,Glioblastoma multiforme (GBM),Temozolomide,ARHGEF9,0.1616464501,LINK
20934,Glioblastoma multiforme (GBM),Temozolomide,MIR1468,0.1616464501,LINK
20935,Glioblastoma multiforme (GBM),Temozolomide,AMER1,0.1616464501,LINK
20936,Glioblastoma multiforme (GBM),Temozolomide,RN7SL799P,0.1616464501,LINK
20937,Glioblastoma multiforme (GBM),Temozolomide,ASB12,0.1616464501,LINK
20938,Glioblastoma multiforme (GBM),Temozolomide,MTMR8,0.1616464501,LINK
20939,Glioblastoma multiforme (GBM),Temozolomide,ZC4H2,0.1616464501,LINK
20940,Glioblastoma multiforme (GBM),Temozolomide,ZC3H12B,0.1616464501,LINK
20941,Glioblastoma multiforme (GBM),Temozolomide,LAS1L,0.1616464501,LINK
20942,Glioblastoma multiforme (GBM),Temozolomide,MSN,0.1616464501,LINK
20943,Glioblastoma multiforme (GBM),Temozolomide,MIR223,0.1616464501,LINK
20944,Glioblastoma multiforme (GBM),Temozolomide,VSIG4,0.1616464501,LINK
20945,Glioblastoma multiforme (GBM),Temozolomide,HEPH,0.1616464501,LINK
20946,Glioblastoma multiforme (GBM),Temozolomide,EDA2R,0.1616464501,LINK
20947,Glioblastoma multiforme (GBM),Temozolomide,AR,0.1616464501,LINK
20948,Glioblastoma multiforme (GBM),Temozolomide,OPHN1,0.1616464501,LINK
20949,Glioblastoma multiforme (GBM),Temozolomide,YIPF6,0.1616464501,LINK
20950,Glioblastoma multiforme (GBM),Temozolomide,STARD8,0.1616464501,LINK
20951,Glioblastoma multiforme (GBM),Temozolomide,EFNB1,0.1616464501,LINK
20952,Glioblastoma multiforme (GBM),Temozolomide,PJA1,0.1616464501,LINK
20953,Glioblastoma multiforme (GBM),Temozolomide,LINC00269,0.1616464501,LINK
20954,Glioblastoma multiforme (GBM),Temozolomide,FAM155B,0.1616464501,LINK
20955,Glioblastoma multiforme (GBM),Temozolomide,EDA,0.1616464501,LINK
20956,Glioblastoma multiforme (GBM),Temozolomide,U3|ENSG00000212434.1,0.1616464501,LINK
20957,Glioblastoma multiforme (GBM),Temozolomide,AWAT2,0.1616464501,LINK
20958,Glioblastoma multiforme (GBM),Temozolomide,DGAT2L6,0.1616464501,LINK
20959,Glioblastoma multiforme (GBM),Temozolomide,IGBP1,0.1616464501,LINK
20960,Glioblastoma multiforme (GBM),Temozolomide,MIR676,0.1616464501,LINK
20961,Glioblastoma multiforme (GBM),Temozolomide,OTUD6A,0.1616464501,LINK
20962,Glioblastoma multiforme (GBM),Temozolomide,RN7SL581P,0.1616464501,LINK
20963,Glioblastoma multiforme (GBM),Temozolomide,AWAT1,0.1616464501,LINK
20964,Glioblastoma multiforme (GBM),Temozolomide,RNA5SP507,0.1616464501,LINK
20965,Glioblastoma multiforme (GBM),Temozolomide,P2RY4,0.1616464501,LINK
20966,Glioblastoma multiforme (GBM),Temozolomide,ARR3,0.1616464501,LINK
20967,Glioblastoma multiforme (GBM),Temozolomide,PDZD11,0.1616464501,LINK
20968,Glioblastoma multiforme (GBM),Temozolomide,RAB41,0.1616464501,LINK
20969,Glioblastoma multiforme (GBM),Temozolomide,KIF4A,0.1616464501,LINK
20970,Glioblastoma multiforme (GBM),Temozolomide,RNY4P23,0.1616464501,LINK
20971,Glioblastoma multiforme (GBM),Temozolomide,GDPD2,0.1616464501,LINK
20972,Glioblastoma multiforme (GBM),Temozolomide,DLG3,0.1616464501,LINK
20973,Glioblastoma multiforme (GBM),Temozolomide,TEX11,0.1616464501,LINK
20974,Glioblastoma multiforme (GBM),Temozolomide,U3|ENSG00000199769.1,0.1616464501,LINK
20975,Glioblastoma multiforme (GBM),Temozolomide,SLC7A3,0.1616464501,LINK
20976,Glioblastoma multiforme (GBM),Temozolomide,SNX12,0.1616464501,LINK
20977,Glioblastoma multiforme (GBM),Temozolomide,RN7SL746P,0.1616464501,LINK
20978,Glioblastoma multiforme (GBM),Temozolomide,CXorf65,0.1616464501,LINK
20979,Glioblastoma multiforme (GBM),Temozolomide,FOXO4,0.1616464501,LINK
20980,Glioblastoma multiforme (GBM),Temozolomide,IL2RG,0.1616464501,LINK
20981,Glioblastoma multiforme (GBM),Temozolomide,MED12,0.1616464501,LINK
20982,Glioblastoma multiforme (GBM),Temozolomide,NLGN3,0.1616464501,LINK
20983,Glioblastoma multiforme (GBM),Temozolomide,GJB1,0.1616464501,LINK
20984,Glioblastoma multiforme (GBM),Temozolomide,ZMYM3,0.1616464501,LINK
20985,Glioblastoma multiforme (GBM),Temozolomide,NONO,0.1616464501,LINK
20986,Glioblastoma multiforme (GBM),Temozolomide,ITGB1BP2,0.1616464501,LINK
20987,Glioblastoma multiforme (GBM),Temozolomide,TAF1,0.1616464501,LINK
20988,Glioblastoma multiforme (GBM),Temozolomide,snoU13|ENSG00000252525.1,0.1616464501,LINK
20989,Glioblastoma multiforme (GBM),Temozolomide,INGX,0.1616464501,LINK
20990,Glioblastoma multiforme (GBM),Temozolomide,OGT,0.1616464501,LINK
20991,Glioblastoma multiforme (GBM),Temozolomide,ACRC,0.1616464501,LINK
20992,Glioblastoma multiforme (GBM),Temozolomide,CXCR3,0.1616464501,LINK
20993,Glioblastoma multiforme (GBM),Temozolomide,CXorf49,0.1616464501,LINK
20994,Glioblastoma multiforme (GBM),Temozolomide,CXorf49B,0.1616464501,LINK
20995,Glioblastoma multiforme (GBM),Temozolomide,NHSL2,0.1616464501,LINK
20996,Glioblastoma multiforme (GBM),Temozolomide,RGAG4,0.1616464501,LINK
20997,Glioblastoma multiforme (GBM),Temozolomide,PIN4,0.1616464501,LINK
20998,Glioblastoma multiforme (GBM),Temozolomide,RN7SL388P,0.1616464501,LINK
20999,Glioblastoma multiforme (GBM),Temozolomide,ERCC6L,0.1616464501,LINK
21000,Glioblastoma multiforme (GBM),Temozolomide,RN7SL264P,0.1616464501,LINK
21001,Glioblastoma multiforme (GBM),Temozolomide,RPS4X,0.1616464501,LINK
21002,Glioblastoma multiforme (GBM),Temozolomide,CITED1,0.1616464501,LINK
21003,Glioblastoma multiforme (GBM),Temozolomide,HDAC8,0.1616464501,LINK
21004,Glioblastoma multiforme (GBM),Temozolomide,PHKA1,0.1616464501,LINK
21005,Glioblastoma multiforme (GBM),Temozolomide,U3|ENSG00000202482.1,0.1616464501,LINK
21006,Glioblastoma multiforme (GBM),Temozolomide,DMRTC1B,0.1616464501,LINK
21007,Glioblastoma multiforme (GBM),Temozolomide,FAM226A,0.1616464501,LINK
21008,Glioblastoma multiforme (GBM),Temozolomide,DMRTC1,0.1616464501,LINK
21009,Glioblastoma multiforme (GBM),Temozolomide,LINC00684,0.1616464501,LINK
21010,Glioblastoma multiforme (GBM),Temozolomide,PABPC1L2B,0.1616464501,LINK
21011,Glioblastoma multiforme (GBM),Temozolomide,PABPC1L2A,0.1616464501,LINK
21012,Glioblastoma multiforme (GBM),Temozolomide,NAP1L6,0.1616464501,LINK
21013,Glioblastoma multiforme (GBM),Temozolomide,NAP1L2,0.1616464501,LINK
21014,Glioblastoma multiforme (GBM),Temozolomide,CDX4,0.1616464501,LINK
21015,Glioblastoma multiforme (GBM),Temozolomide,MAP2K4P1,0.1616464501,LINK
21016,Glioblastoma multiforme (GBM),Temozolomide,CHIC1,0.1616464501,LINK
21017,Glioblastoma multiforme (GBM),Temozolomide,MAMLD1,0.1617038022,LINK
21018,Glioblastoma multiforme (GBM),Temozolomide,MTM1,0.1617038022,LINK
21019,Glioblastoma multiforme (GBM),Temozolomide,MTMR1,0.1617038022,LINK
21020,Glioblastoma multiforme (GBM),Temozolomide,CD99L2,0.1617038022,LINK
21021,Glioblastoma multiforme (GBM),Temozolomide,U3|ENSG00000253009.1,0.1617038022,LINK
21022,Glioblastoma multiforme (GBM),Temozolomide,HMGB3,0.1617038022,LINK
21023,Glioblastoma multiforme (GBM),Temozolomide,MIR4330,0.1617038022,LINK
21024,Glioblastoma multiforme (GBM),Temozolomide,GPR50,0.1617038022,LINK
21025,Glioblastoma multiforme (GBM),Temozolomide,VMA21,0.1617038022,LINK
21026,Glioblastoma multiforme (GBM),Temozolomide,PASD1,0.1617038022,LINK
21027,Glioblastoma multiforme (GBM),Temozolomide,PRRG3,0.1617038022,LINK
21028,Glioblastoma multiforme (GBM),Temozolomide,FATE1,0.1617038022,LINK
21029,Glioblastoma multiforme (GBM),Temozolomide,CNGA2,0.1617038022,LINK
21030,Glioblastoma multiforme (GBM),Temozolomide,MAGEA4,0.1617038022,LINK
21031,Glioblastoma multiforme (GBM),Temozolomide,GABRE,0.1617038022,LINK
21032,Glioblastoma multiforme (GBM),Temozolomide,MIR224,0.1617038022,LINK
21033,Glioblastoma multiforme (GBM),Temozolomide,MIR452,0.1617038022,LINK
21034,Glioblastoma multiforme (GBM),Temozolomide,MAGEA10,0.1617038022,LINK
21035,Brain Lower Grade Glioma (LGG),Temozolomide,MBP,0.1617370367,LINK
21036,Brain Lower Grade Glioma (LGG),Temozolomide,GALR1,0.1617370367,LINK
21037,Brain Lower Grade Glioma (LGG),Temozolomide,EXD1,0.162030762,LINK
21038,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL497P,0.162030762,LINK
21039,Brain Lower Grade Glioma (LGG),Temozolomide,CHP1,0.162030762,LINK
21040,Brain Lower Grade Glioma (LGG),Temozolomide,OIP5,0.162030762,LINK
21041,Brain Lower Grade Glioma (LGG),Temozolomide,NUSAP1,0.162030762,LINK
21042,Brain Lower Grade Glioma (LGG),Temozolomide,NDUFAF1,0.162030762,LINK
21043,Brain Lower Grade Glioma (LGG),Temozolomide,RTF1,0.162030762,LINK
21044,Brain Lower Grade Glioma (LGG),Temozolomide,ITPKA,0.162030762,LINK
21045,Brain Lower Grade Glioma (LGG),Temozolomide,LTK,0.162030762,LINK
21046,Brain Lower Grade Glioma (LGG),Temozolomide,RPAP1,0.162030762,LINK
21047,Brain Lower Grade Glioma (LGG),Temozolomide,TYRO3,0.162030762,LINK
21048,Brain Lower Grade Glioma (LGG),Temozolomide,PLA2G4B,0.162030762,LINK
21049,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP393,0.162030762,LINK
21050,Brain Lower Grade Glioma (LGG),Temozolomide,SPTBN5,0.162030762,LINK
21051,Brain Lower Grade Glioma (LGG),Temozolomide,MIR4310,0.162030762,LINK
21052,Brain Lower Grade Glioma (LGG),Temozolomide,EHD4,0.162030762,LINK
21053,Brain Lower Grade Glioma (LGG),Temozolomide,PLA2G4F,0.162030762,LINK
21054,Brain Lower Grade Glioma (LGG),Temozolomide,VPS39,0.162030762,LINK
21055,Brain Lower Grade Glioma (LGG),Temozolomide,MIR627,0.162030762,LINK
21056,Brain Lower Grade Glioma (LGG),Temozolomide,TMEM87A,0.162030762,LINK
21057,Glioblastoma multiforme (GBM),Temozolomide,SNX29P2,0.1621890627,LINK
21058,Glioblastoma multiforme (GBM),Temozolomide,NPIPB11,0.1621890627,LINK
21059,Brain Lower Grade Glioma (LGG),Temozolomide,INIP,0.1622113575,LINK
21060,Brain Lower Grade Glioma (LGG),Temozolomide,SNX30,0.1622113575,LINK
21061,Brain Lower Grade Glioma (LGG),Temozolomide,SLC46A2,0.1622113575,LINK
21062,Brain Lower Grade Glioma (LGG),Temozolomide,SLC31A2,0.1622113575,LINK
21063,Brain Lower Grade Glioma (LGG),Temozolomide,FKBP15,0.1622113575,LINK
21064,Brain Lower Grade Glioma (LGG),Temozolomide,SLC31A1,0.1622113575,LINK
21065,Brain Lower Grade Glioma (LGG),Temozolomide,CDC26,0.1622113575,LINK
21066,Brain Lower Grade Glioma (LGG),Temozolomide,PRPF4,0.1622113575,LINK
21067,Brain Lower Grade Glioma (LGG),Temozolomide,RNF183,0.1622113575,LINK
21068,Brain Lower Grade Glioma (LGG),Temozolomide,WDR31,0.1622113575,LINK
21069,Brain Lower Grade Glioma (LGG),Temozolomide,ALAD,0.1622113575,LINK
21070,Brain Lower Grade Glioma (LGG),Temozolomide,C9orf43,0.1622113575,LINK
21071,Brain Lower Grade Glioma (LGG),Temozolomide,POLE3,0.1622113575,LINK
21072,Brain Lower Grade Glioma (LGG),Temozolomide,NR2F1,0.1623767269,LINK
21073,Brain Lower Grade Glioma (LGG),Temozolomide,MIR2277,0.1623767269,LINK
21074,Glioblastoma multiforme (GBM),Temozolomide,TRIB2,0.1623888192,LINK
21075,Glioblastoma multiforme (GBM),Temozolomide,MIR3125,0.1623888192,LINK
21076,Glioblastoma multiforme (GBM),Temozolomide,NBAS,0.1623888192,LINK
21077,Glioblastoma multiforme (GBM),Temozolomide,DDX1,0.1623888192,LINK
21078,Glioblastoma multiforme (GBM),Temozolomide,snoU13|ENSG00000238371.1,0.1623888192,LINK
21079,Glioblastoma multiforme (GBM),Temozolomide,MYCNOS,0.1623888192,LINK
21080,Glioblastoma multiforme (GBM),Temozolomide,MYCN,0.1623888192,LINK
21081,Glioblastoma multiforme (GBM),Temozolomide,RN7SL104P,0.1623888192,LINK
21082,Glioblastoma multiforme (GBM),Temozolomide,SNORA40|ENSG00000251704.1,0.1623888192,LINK
21083,Glioblastoma multiforme (GBM),Temozolomide,FAM49A,0.1623888192,LINK
21084,Glioblastoma multiforme (GBM),Temozolomide,RN7SKP168,0.1623888192,LINK
21085,Glioblastoma multiforme (GBM),Temozolomide,RAD51AP2,0.1623888192,LINK
21086,Glioblastoma multiforme (GBM),Temozolomide,VSNL1,0.1623888192,LINK
21087,Glioblastoma multiforme (GBM),Temozolomide,SMC6,0.1623888192,LINK
21088,Glioblastoma multiforme (GBM),Temozolomide,GEN1,0.1623888192,LINK
21089,Glioblastoma multiforme (GBM),Temozolomide,MSGN1,0.1623888192,LINK
21090,Glioblastoma multiforme (GBM),Temozolomide,KCNS3,0.1623888192,LINK
21091,Glioblastoma multiforme (GBM),Temozolomide,SNORA40|ENSG00000212455.1,0.1623888192,LINK
21092,Glioblastoma multiforme (GBM),Temozolomide,NT5C1B,0.1623888192,LINK
21093,Glioblastoma multiforme (GBM),Temozolomide,RDH14,0.1623888192,LINK
21094,Glioblastoma multiforme (GBM),Temozolomide,MIR4757,0.1623888192,LINK
21095,Glioblastoma multiforme (GBM),Temozolomide,OSR1,0.1623888192,LINK
21096,Glioblastoma multiforme (GBM),Temozolomide,LINC00954,0.1623888192,LINK
21097,Glioblastoma multiforme (GBM),Temozolomide,TTC32,0.1623888192,LINK
21098,Glioblastoma multiforme (GBM),Temozolomide,WDR35,0.1623888192,LINK
21099,Glioblastoma multiforme (GBM),Temozolomide,MATN3,0.1623888192,LINK
21100,Glioblastoma multiforme (GBM),Temozolomide,LAPTM4A,0.1623888192,LINK
21101,Glioblastoma multiforme (GBM),Temozolomide,RN7SL140P,0.1623888192,LINK
21102,Glioblastoma multiforme (GBM),Temozolomide,SDC1,0.1623888192,LINK
21103,Glioblastoma multiforme (GBM),Temozolomide,PUM2,0.1623888192,LINK
21104,Glioblastoma multiforme (GBM),Temozolomide,RNA5SP86,0.1623888192,LINK
21105,Glioblastoma multiforme (GBM),Temozolomide,RHOB,0.1623888192,LINK
21106,Glioblastoma multiforme (GBM),Temozolomide,HS1BP3,0.1623888192,LINK
21107,Glioblastoma multiforme (GBM),Temozolomide,GDF7,0.1623888192,LINK
21108,Glioblastoma multiforme (GBM),Temozolomide,C2orf43,0.1623888192,LINK
21109,Brain Lower Grade Glioma (LGG),Temozolomide,ATG16L2,0.1624797261,LINK
21110,Brain Lower Grade Glioma (LGG),Temozolomide,DHFR,0.1627063901,LINK
21111,Brain Lower Grade Glioma (LGG),Temozolomide,MTRNR2L2,0.1627063901,LINK
21112,Brain Lower Grade Glioma (LGG),Temozolomide,CKMT2,0.1627063901,LINK
21113,Brain Lower Grade Glioma (LGG),Temozolomide,ZCCHC9,0.1627063901,LINK
21114,Brain Lower Grade Glioma (LGG),Temozolomide,ACOT12,0.1627063901,LINK
21115,Brain Lower Grade Glioma (LGG),Temozolomide,SSBP2,0.1627063901,LINK
21116,Brain Lower Grade Glioma (LGG),Temozolomide,ATG10,0.1627063901,LINK
21117,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL378P,0.1627063901,LINK
21118,Brain Lower Grade Glioma (LGG),Temozolomide,RPS23,0.1627063901,LINK
21119,Brain Lower Grade Glioma (LGG),Temozolomide,ATP6AP1L,0.1627063901,LINK
21120,Brain Lower Grade Glioma (LGG),Temozolomide,SCARNA18|ENSG00000238835.1,0.1627063901,LINK
21121,Brain Lower Grade Glioma (LGG),Temozolomide,RUFY1,0.1627075646,LINK
21122,Brain Lower Grade Glioma (LGG),Temozolomide,HNRNPH1,0.1627075646,LINK
21123,Brain Lower Grade Glioma (LGG),Temozolomide,C5orf60,0.1627075646,LINK
21124,Brain Lower Grade Glioma (LGG),Temozolomide,CANX,0.1627075646,LINK
21125,Brain Lower Grade Glioma (LGG),Temozolomide,CBY3,0.1627075646,LINK
21126,Brain Lower Grade Glioma (LGG),Temozolomide,HMGB3P22,0.1627075646,LINK
21127,Brain Lower Grade Glioma (LGG),Temozolomide,MAML1,0.1627075646,LINK
21128,Brain Lower Grade Glioma (LGG),Temozolomide,LTC4S,0.1627075646,LINK
21129,Brain Lower Grade Glioma (LGG),Temozolomide,MGAT4B,0.1627075646,LINK
21130,Brain Lower Grade Glioma (LGG),Temozolomide,MIR1229,0.1627075646,LINK
21131,Brain Lower Grade Glioma (LGG),Temozolomide,SQSTM1,0.1627075646,LINK
21132,Brain Lower Grade Glioma (LGG),Temozolomide,C5orf45,0.1627075646,LINK
21133,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SKP150,0.1627075646,LINK
21134,Brain Lower Grade Glioma (LGG),Temozolomide,TBC1D9B,0.1627075646,LINK
21135,Brain Lower Grade Glioma (LGG),Temozolomide,RNF130,0.1627075646,LINK
21136,Brain Lower Grade Glioma (LGG),Temozolomide,RASGEF1C,0.1627075646,LINK
21137,Brain Lower Grade Glioma (LGG),Temozolomide,MAPK9,0.1627075646,LINK
21138,Brain Lower Grade Glioma (LGG),Temozolomide,GFPT2,0.1627075646,LINK
21139,Brain Lower Grade Glioma (LGG),Temozolomide,CNOT6,0.1627075646,LINK
21140,Brain Lower Grade Glioma (LGG),Temozolomide,SCGB3A1,0.1627075646,LINK
21141,Brain Lower Grade Glioma (LGG),Temozolomide,FLT4,0.1627075646,LINK
21142,Brain Lower Grade Glioma (LGG),Temozolomide,MGAT1,0.1627075646,LINK
21143,Brain Lower Grade Glioma (LGG),Temozolomide,OR2Y1,0.1627075646,LINK
21144,Brain Lower Grade Glioma (LGG),Temozolomide,LINC00847,0.1627075646,LINK
21145,Brain Lower Grade Glioma (LGG),Temozolomide,ZFP62,0.1627075646,LINK
21146,Brain Lower Grade Glioma (LGG),Temozolomide,BTNL8,0.1627075646,LINK
21147,Brain Lower Grade Glioma (LGG),Temozolomide,BTNL3,0.1627075646,LINK
21148,Brain Lower Grade Glioma (LGG),Temozolomide,BTNL9,0.1627075646,LINK
21149,Brain Lower Grade Glioma (LGG),Temozolomide,GNB2L1,0.1627075646,LINK
21150,Brain Lower Grade Glioma (LGG),Temozolomide,MIR4638,0.1627075646,LINK
21151,Brain Lower Grade Glioma (LGG),Temozolomide,OR2V1,0.1627075646,LINK
21152,Brain Lower Grade Glioma (LGG),Temozolomide,OR2V2,0.1627075646,LINK
21153,Brain Lower Grade Glioma (LGG),Temozolomide,OR4F3,0.1627075646,LINK
21154,Brain Lower Grade Glioma (LGG),Temozolomide,SNORD95|ENSG00000264549.1,0.1627075646,LINK
21155,Brain Lower Grade Glioma (LGG),Temozolomide,SNORD96A,0.1627075646,LINK
21156,Brain Lower Grade Glioma (LGG),Temozolomide,TRIM41,0.1627075646,LINK
21157,Brain Lower Grade Glioma (LGG),Temozolomide,TRIM52,0.1627075646,LINK
21158,Brain Lower Grade Glioma (LGG),Temozolomide,TRIM7,0.1627075646,LINK
21159,Glioblastoma multiforme (GBM),Temozolomide,RNA5SP54,0.1633151702,LINK
21160,Glioblastoma multiforme (GBM),Temozolomide,DRAM2,0.1633151702,LINK
21161,Glioblastoma multiforme (GBM),Temozolomide,CEPT1,0.1633151702,LINK
21162,Glioblastoma multiforme (GBM),Temozolomide,DENND2D,0.1633151702,LINK
21163,Glioblastoma multiforme (GBM),Temozolomide,CHI3L2,0.1633151702,LINK
21164,Glioblastoma multiforme (GBM),Temozolomide,CHIAP2,0.1633151702,LINK
21165,Glioblastoma multiforme (GBM),Temozolomide,CHIA,0.1633151702,LINK
21166,Glioblastoma multiforme (GBM),Temozolomide,PIFO,0.1633151702,LINK
21167,Glioblastoma multiforme (GBM),Temozolomide,MIB1,0.1634640834,LINK
21168,Glioblastoma multiforme (GBM),Temozolomide,RN7SL233P,0.1634640834,LINK
21169,Glioblastoma multiforme (GBM),Temozolomide,SNORA73|ENSG00000199977.1,0.1634640834,LINK
21170,Glioblastoma multiforme (GBM),Temozolomide,RNA5SP451,0.1634640834,LINK
21171,Glioblastoma multiforme (GBM),Temozolomide,RNU6ATAC20P,0.1634640834,LINK
21172,Glioblastoma multiforme (GBM),Temozolomide,GATA6,0.1634640834,LINK
21173,Glioblastoma multiforme (GBM),Temozolomide,snoU13|ENSG00000238907.1,0.1634640834,LINK
21174,Glioblastoma multiforme (GBM),Temozolomide,CTAGE1,0.1634640834,LINK
21175,Glioblastoma multiforme (GBM),Temozolomide,AP3D1,0.1635686719,LINK
21176,Glioblastoma multiforme (GBM),Temozolomide,IZUMO4,0.1635686719,LINK
21177,Glioblastoma multiforme (GBM),Temozolomide,DOT1L,0.1635686719,LINK
21178,Glioblastoma multiforme (GBM),Temozolomide,MIR1227,0.1635686719,LINK
21179,Glioblastoma multiforme (GBM),Temozolomide,PLEKHJ1,0.1635686719,LINK
21180,Glioblastoma multiforme (GBM),Temozolomide,SF3A2,0.1635686719,LINK
21181,Glioblastoma multiforme (GBM),Temozolomide,AMH,0.1635686719,LINK
21182,Glioblastoma multiforme (GBM),Temozolomide,JSRP1,0.1635686719,LINK
21183,Glioblastoma multiforme (GBM),Temozolomide,MIR4321,0.1635686719,LINK
21184,Glioblastoma multiforme (GBM),Temozolomide,C19orf35,0.1635686719,LINK
21185,Glioblastoma multiforme (GBM),Temozolomide,OAZ1,0.1635686719,LINK
21186,Glioblastoma multiforme (GBM),Temozolomide,LINGO3,0.1635686719,LINK
21187,Glioblastoma multiforme (GBM),Temozolomide,LSM7,0.1635686719,LINK
21188,Glioblastoma multiforme (GBM),Temozolomide,SPPL2B,0.1635686719,LINK
21189,Glioblastoma multiforme (GBM),Temozolomide,TMPRSS9,0.1635686719,LINK
21190,Glioblastoma multiforme (GBM),Temozolomide,LMNB2,0.1635686719,LINK
21191,Glioblastoma multiforme (GBM),Temozolomide,TIMM13,0.1635686719,LINK
21192,Glioblastoma multiforme (GBM),Temozolomide,GADD45B,0.1635686719,LINK
